donation_id,sender_name_raw,sender_email_raw,amount,payment_method,platform,message_raw,label_multiclass,text_for_model
sample_spam_non_judol_1024,KatalogHemat,user1024@example.com,70000,QRIS,Saweria,Ｄｉｓｋｏｎ ｐｒｏｄｕｋ ｈａｒｉ ｉｎｉ ｈａｒｇａ ｍｕｌａｉ １０ ｒｉｂｕ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ２５．ｉｄ,spam_non_judol,KatalogHemat Ｄｉｓｋｏｎ ｐｒｏｄｕｋ ｈａｒｉ ｉｎｉ ｈａｒｇａ ｍｕｌａｉ １０ ｒｉｂｕ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ２５．ｉｄ kataloghemat diskon produk hari ini harga mulai 10 ribu https://contohtoko25.id
sample_spam_non_judol_1025,TokoAyu,user1025@example.com,10000,E-Wallet,DemoPay,ｈａｈａ ｆｏｌｌｏｗ ｉｇ ｇｗ ｙａ ｂｅｓｔｉｅ ｂｅｓｔｉｅ,spam_non_judol,TokoAyu ｈａｈａ ｆｏｌｌｏｗ ｉｇ ｇｗ ｙａ ｂｅｓｔｉｅ ｂｅｓｔｉｅ tokoayu haha follow ig gw ya bestie bestie
sample_spam_non_judol_1026,TokoAyu,user1026@example.com,12500,Virtual Account,Kondomatur,wkwkwk follow ig gw ya bestie dong https://contoh-toko14.id,spam_non_judol,TokoAyu wkwkwk follow ig gw ya bestie dong https://contoh-toko14.id tokoayu wkwkwk follow ig gw ya bestie dong https://contohtoko14.id
sample_spam_non_judol_1027,KatalogHemat,user1027@example.com,15000,Transfer,Trakteer,😺🐳 Diskon produk hari ini bwt yang minat saja https://contoh-toko23.id 🐻🐼,spam_non_judol,KatalogHemat 😺🐳 Diskon produk hari ini bwt yang minat saja https://contoh-toko23.id 🐻🐼 kataloghemat diskon produk hari ini bwt yang minat saja https://contohtoko23.id
sample_spam_non_judol_1028,KatalogHemat,user1028@example.com,17500,QRIS,Saweria,Diskon produk hari ini garansi toko https://contoh-toko22.id,spam_non_judol,KatalogHemat Diskon produk hari ini garansi toko https://contoh-toko22.id kataloghemat diskon produk hari ini garansi toko https://contohtoko22.id
sample_spam_non_judol_1029,TokoAyu,user1029@example.com,20000,E-Wallet,DemoPay,ｊｕａｌ ｖｏｕｃｈｅｒ ｇａｍｅ ｌｅｇａｌ ｎｏ ｔｉｐｕ－ｔｉｐｕ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ３１．ｉｄ,spam_non_judol,TokoAyu ｊｕａｌ ｖｏｕｃｈｅｒ ｇａｍｅ ｌｅｇａｌ ｎｏ ｔｉｐｕ－ｔｉｐｕ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ３１．ｉｄ tokoayu jual voucher game legal no tiputipu https://contohtoko31.id
sample_spam_non_judol_1030,TokoAyu,user1030@example.com,22500,Virtual Account,Kondomatur,hehe follow ig gw ya bestie cuy https://contoh-toko12.id,spam_non_judol,TokoAyu hehe follow ig gw ya bestie cuy https://contoh-toko12.id tokoayu hehe follow ig gw ya bestie cuy https://contohtoko12.id
sample_spam_non_judol_1031,TokoAyu,user1031@example.com,25000,Transfer,Trakteer,wkwk follow ig gw ya bestie sih haha https://contoh-toko10.id,spam_non_judol,TokoAyu wkwk follow ig gw ya bestie sih haha https://contoh-toko10.id tokoayu wkwk follow ig gw ya bestie sih haha https://contohtoko10.id
sample_spam_non_judol_1032,KatalogHemat,user1032@example.com,27500,QRIS,Saweria,Ｐａｋｅｔ ｂｅｌａｊａｒ ｂａｈａｓａ ｐａｋａｉ ｋｏｄｅ ｈｅｍａｔ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ０．ｉｄ,spam_non_judol,KatalogHemat Ｐａｋｅｔ ｂｅｌａｊａｒ ｂａｈａｓａ ｐａｋａｉ ｋｏｄｅ ｈｅｍａｔ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ０．ｉｄ kataloghemat paket belajar bahasa pakai kode hemat https://contohtoko0.id
sample_spam_non_judol_1033,TokoAyu,user1033@example.com,30000,E-Wallet,DemoPay,💙 follow ig gw ya bestie https://contoh-toko9.id 💙,spam_non_judol,TokoAyu 💙 follow ig gw ya bestie https://contoh-toko9.id 💙 tokoayu follow ig gw ya bestie https://contohtoko9.id
sample_spam_non_judol_1034,TokoAyu,user1034@example.com,32500,Virtual Account,Kondomatur,ｆｏｌｌｏｗ ｉｇ ｇｗ ｙａ ｂｅｓｔｉｅ ｙａｎｇ ｍｉｎａｔ ｄｍ ｂｒｏ ｈａｈａ,spam_non_judol,TokoAyu ｆｏｌｌｏｗ ｉｇ ｇｗ ｙａ ｂｅｓｔｉｅ ｙａｎｇ ｍｉｎａｔ ｄｍ ｂｒｏ ｈａｈａ tokoayu follow ig gw ya bestie yang minat dm bro haha
sample_spam_non_judol_1035,TokoAyu,user1035@example.com,35000,Transfer,Trakteer,haha follow ig gw ya bestie ngab https://contoh-toko8.id,spam_non_judol,TokoAyu haha follow ig gw ya bestie ngab https://contoh-toko8.id tokoayu haha follow ig gw ya bestie ngab https://contohtoko8.id
sample_spam_non_judol_1036,KatalogHemat,user1036@example.com,37500,QRIS,Saweria,Paket belajar bahasa bwt yang minat saja https://contoh-toko34.id,spam_non_judol,KatalogHemat Paket belajar bahasa bwt yang minat saja https://contoh-toko34.id kataloghemat paket belajar bahasa bwt yang minat saja https://contohtoko34.id
sample_spam_non_judol_1037,TokoAyu,user1037@example.com,40000,E-Wallet,DemoPay,ｘｉｘｉ ｆｏｌｌｏｗ ｉｇ ｇｗ ｙａ ｂｅｓｔｉｅ ｄｅｈ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ６．ｉｄ,spam_non_judol,TokoAyu ｘｉｘｉ ｆｏｌｌｏｗ ｉｇ ｇｗ ｙａ ｂｅｓｔｉｅ ｄｅｈ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ６．ｉｄ tokoayu xixi follow ig gw ya bestie deh https://contohtoko6.id
sample_spam_non_judol_1038,KatalogHemat,user1038@example.com,42500,Virtual Account,Kondomatur,<<< Paket belajar bahasa pakai kode hemat https://contoh-toko32.id >>>,spam_non_judol,KatalogHemat <<< Paket belajar bahasa pakai kode hemat https://contoh-toko32.id >>> kataloghemat <<< paket belajar bahasa pakai kode hemat https://contohtoko32.id >>>
sample_spam_non_judol_1039,TokoAyu,user1039@example.com,45000,Transfer,Trakteer,wkwkwk follow ig gw ya bestie bro https://contoh-toko4.id,spam_non_judol,TokoAyu wkwkwk follow ig gw ya bestie bro https://contoh-toko4.id tokoayu wkwkwk follow ig gw ya bestie bro https://contohtoko4.id
sample_spam_non_judol_1040,KatalogHemat,user1040@example.com,47500,QRIS,Saweria,Ｄｉｓｋｏｎ ｐｒｏｄｕｋ ｈａｒｉ ｉｎｉ ｇａｒａｎｓｉ ｔｏｋｏ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ１２．ｉｄ,spam_non_judol,KatalogHemat Ｄｉｓｋｏｎ ｐｒｏｄｕｋ ｈａｒｉ ｉｎｉ ｇａｒａｎｓｉ ｔｏｋｏ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ１２．ｉｄ kataloghemat diskon produk hari ini garansi toko https://contohtoko12.id
sample_spam_non_judol_1041,TokoAyu,user1041@example.com,50000,E-Wallet,DemoPay,hehe follow ig gw ya bestie lah https://contoh-toko2.id,spam_non_judol,TokoAyu hehe follow ig gw ya bestie lah https://contoh-toko2.id tokoayu hehe follow ig gw ya bestie lah https://contohtoko2.id
sample_spam_non_judol_1042,TokoAyu,user1042@example.com,52500,Virtual Account,Kondomatur,wkwk follow ig gw ya bestie bestie haha https://contoh-toko0.id,spam_non_judol,TokoAyu wkwk follow ig gw ya bestie bestie haha https://contoh-toko0.id tokoayu wkwk follow ig gw ya bestie bestie haha https://contohtoko0.id
sample_spam_non_judol_1043,TokoAyu,user1043@example.com,55000,Transfer,Trakteer,✨ ｊｕａｌ ｖｏｕｃｈｅｒ ｇａｍｅ ｌｅｇａｌ ｎｏ ｔｉｐｕ－ｔｉｐｕ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ１８．ｉｄ ✨,spam_non_judol,TokoAyu ✨ ｊｕａｌ ｖｏｕｃｈｅｒ ｇａｍｅ ｌｅｇａｌ ｎｏ ｔｉｐｕ－ｔｉｐｕ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ１８．ｉｄ ✨ tokoayu jual voucher game legal no tiputipu https://contohtoko18.id
sample_spam_non_judol_1044,TokoAyu,user1044@example.com,57500,QRIS,Saweria,haha follow ig gw ya bestie ya https://contoh-toko35.id,spam_non_judol,TokoAyu haha follow ig gw ya bestie ya https://contoh-toko35.id tokoayu haha follow ig gw ya bestie ya https://contohtoko35.id
sample_spam_non_judol_1045,TokoAyu,user1045@example.com,60000,E-Wallet,DemoPay,ｗｋｗｋｗｋ ｆｏｌｌｏｗ ｉｇ ｇｗ ｙａ ｂｅｓｔｉｅ ｃｕｙ,spam_non_judol,TokoAyu ｗｋｗｋｗｋ ｆｏｌｌｏｗ ｉｇ ｇｗ ｙａ ｂｅｓｔｉｅ ｃｕｙ tokoayu wkwkwk follow ig gw ya bestie cuy
sample_spam_non_judol_1046,KatalogHemat,user1046@example.com,62500,Virtual Account,Kondomatur,Ｐａｋｅｔ ｂｅｌａｊａｒ ｂａｈａｓａ ｂｗｔ ｙａｎｇ ｍｉｎａｔ ｓａｊａ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ２４．ｉｄ,spam_non_judol,KatalogHemat Ｐａｋｅｔ ｂｅｌａｊａｒ ｂａｈａｓａ ｂｗｔ ｙａｎｇ ｍｉｎａｔ ｓａｊａ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ２４．ｉｄ kataloghemat paket belajar bahasa bwt yang minat saja https://contohtoko24.id
sample_spam_non_judol_1047,TokoAyu,user1047@example.com,65000,Transfer,Trakteer,xixi follow ig gw ya bestie nih https://contoh-toko33.id,spam_non_judol,TokoAyu xixi follow ig gw ya bestie nih https://contoh-toko33.id tokoayu xixi follow ig gw ya bestie nih https://contohtoko33.id
sample_spam_non_judol_1048,KatalogHemat,user1048@example.com,67500,QRIS,Saweria,[Diskon produk hari ini link ada di bio https://contoh-toko4.id],spam_non_judol,KatalogHemat [Diskon produk hari ini link ada di bio https://contoh-toko4.id] kataloghemat [diskon produk hari ini link ada di bio https://contohtoko4.id]
sample_spam_non_judol_1049,TokoAyu,user1049@example.com,70000,E-Wallet,DemoPay,ｆｏｌｌｏｗ ｉｇ ｇｗ ｙａ ｂｅｓｔｉｅ ｇｒａｔｉｓ ｏｎｇｋｉｒ ｎｉｈ ｄｏｎｇ ｈａｈａ,spam_non_judol,TokoAyu ｆｏｌｌｏｗ ｉｇ ｇｗ ｙａ ｂｅｓｔｉｅ ｇｒａｔｉｓ ｏｎｇｋｉｒ ｎｉｈ ｄｏｎｇ ｈａｈａ tokoayu follow ig gw ya bestie gratis ongkir nih dong haha
sample_spam_non_judol_1050,TokoAyu,user1050@example.com,10000,Virtual Account,Kondomatur,wkwkwk follow ig gw ya bestie ygy https://contoh-toko31.id,spam_non_judol,TokoAyu wkwkwk follow ig gw ya bestie ygy https://contoh-toko31.id tokoayu wkwkwk follow ig gw ya bestie ygy https://contohtoko31.id
sample_spam_non_judol_1051,TokoAyu,user1051@example.com,12500,Transfer,Trakteer,ｆｏｌｌｏｗ ｉｇ ｇｗ ｙａ ｂｅｓｔｉｅ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ３０．ｉｄ,spam_non_judol,TokoAyu ｆｏｌｌｏｗ ｉｇ ｇｗ ｙａ ｂｅｓｔｉｅ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ３０．ｉｄ tokoayu follow ig gw ya bestie https://contohtoko30.id
sample_spam_non_judol_1052,TokoAyu,user1052@example.com,15000,QRIS,Saweria,hehe follow ig gw ya bestie dong https://contoh-toko29.id,spam_non_judol,TokoAyu hehe follow ig gw ya bestie dong https://contoh-toko29.id tokoayu hehe follow ig gw ya bestie dong https://contohtoko29.id
sample_spam_non_judol_1053,KatalogHemat,user1053@example.com,17500,E-Wallet,DemoPay,Paket belajar bahasa garansi toko https://contoh-toko18.id,spam_non_judol,KatalogHemat Paket belajar bahasa garansi toko https://contoh-toko18.id kataloghemat paket belajar bahasa garansi toko https://contohtoko18.id
sample_spam_non_judol_1054,TokoAyu,user1054@example.com,20000,Virtual Account,Kondomatur,wkwk follow ig gw ya bestie cuy haha https://contoh-toko27.id,spam_non_judol,TokoAyu wkwk follow ig gw ya bestie cuy haha https://contoh-toko27.id tokoayu wkwk follow ig gw ya bestie cuy haha https://contohtoko27.id
sample_spam_non_judol_1055,KatalogHemat,user1055@example.com,22500,Transfer,Trakteer,Ｄｉｓｋｏｎ ｐｒｏｄｕｋ ｈａｒｉ ｉｎｉ ｌｉｎｋ ａｄａ ｄｉ ｂｉｏ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ３６．ｉｄ,spam_non_judol,KatalogHemat Ｄｉｓｋｏｎ ｐｒｏｄｕｋ ｈａｒｉ ｉｎｉ ｌｉｎｋ ａｄａ ｄｉ ｂｉｏ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ３６．ｉｄ kataloghemat diskon produk hari ini link ada di bio https://contohtoko36.id
sample_spam_non_judol_1056,TokoAyu,user1056@example.com,25000,QRIS,Saweria,ｈｅｈｅ ｆｏｌｌｏｗ ｉｇ ｇｗ ｙａ ｂｅｓｔｉｅ ｎｉｈ,spam_non_judol,TokoAyu ｈｅｈｅ ｆｏｌｌｏｗ ｉｇ ｇｗ ｙａ ｂｅｓｔｉｅ ｎｉｈ tokoayu hehe follow ig gw ya bestie nih
sample_spam_non_judol_1057,TokoAyu,user1057@example.com,27500,E-Wallet,DemoPay,haha follow ig gw ya bestie sih https://contoh-toko25.id,spam_non_judol,TokoAyu haha follow ig gw ya bestie sih https://contoh-toko25.id tokoayu haha follow ig gw ya bestie sih https://contohtoko25.id
sample_spam_non_judol_1058,TokoAyu,user1058@example.com,30000,Virtual Account,Kondomatur,ｊｕａｌ ｖｏｕｃｈｅｒ ｇａｍｅ ｌｅｇａｌ ｎｏ ｔｉｐｕ－ｔｉｐｕ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ５．ｉｄ,spam_non_judol,TokoAyu ｊｕａｌ ｖｏｕｃｈｅｒ ｇａｍｅ ｌｅｇａｌ ｎｏ ｔｉｐｕ－ｔｉｐｕ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ５．ｉｄ tokoayu jual voucher game legal no tiputipu https://contohtoko5.id
sample_spam_non_judol_1059,TokoAyu,user1059@example.com,32500,Transfer,Trakteer,xixi follow ig gw ya bestie ngab https://contoh-toko23.id,spam_non_judol,TokoAyu xixi follow ig gw ya bestie ngab https://contoh-toko23.id tokoayu xixi follow ig gw ya bestie ngab https://contohtoko23.id
sample_spam_non_judol_1060,KatalogHemat,user1060@example.com,35000,QRIS,Saweria,🔥 Paket belajar bahasa garansi toko https://contoh-toko13.id 🙌,spam_non_judol,KatalogHemat 🔥 Paket belajar bahasa garansi toko https://contoh-toko13.id 🙌 kataloghemat paket belajar bahasa garansi toko https://contohtoko13.id
sample_spam_non_judol_1061,TokoAyu,user1061@example.com,37500,E-Wallet,DemoPay,wkwkwk follow ig gw ya bestie deh https://contoh-toko21.id,spam_non_judol,TokoAyu wkwkwk follow ig gw ya bestie deh https://contoh-toko21.id tokoayu wkwkwk follow ig gw ya bestie deh https://contohtoko21.id
sample_spam_non_judol_1062,KatalogHemat,user1062@example.com,40000,Virtual Account,Kondomatur,Ｐａｋｅｔ ｂｅｌａｊａｒ ｂａｈａｓａ ｈａｒｇａ ｍｕｌａｉ １０ ｒｉｂｕ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ１１．ｉｄ,spam_non_judol,KatalogHemat Ｐａｋｅｔ ｂｅｌａｊａｒ ｂａｈａｓａ ｈａｒｇａ ｍｕｌａｉ １０ ｒｉｂｕ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ１１．ｉｄ kataloghemat paket belajar bahasa harga mulai 10 ribu https://contohtoko11.id
sample_spam_non_judol_1063,TokoAyu,user1063@example.com,42500,Transfer,Trakteer,hehe follow ig gw ya bestie bro https://contoh-toko19.id,spam_non_judol,TokoAyu hehe follow ig gw ya bestie bro https://contoh-toko19.id tokoayu hehe follow ig gw ya bestie bro https://contohtoko19.id
sample_spam_non_judol_1064,TokoAyu,user1064@example.com,45000,QRIS,Saweria,๑۞๑ jual voucher game legal no tipu-tipu https://contoh-toko36.id ๑۞๑,spam_non_judol,TokoAyu ๑۞๑ jual voucher game legal no tipu-tipu https://contoh-toko36.id ๑۞๑ tokoayu 11 jual voucher game legal no tiputipu https://contohtoko36.id 11
sample_spam_non_judol_1065,TokoAyu,user1065@example.com,47500,E-Wallet,DemoPay,ｗｋｗｋ ｆｏｌｌｏｗ ｉｇ ｇｗ ｙａ ｂｅｓｔｉｅ ｌａｈ ｈａｈａ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ１７．ｉｄ,spam_non_judol,TokoAyu ｗｋｗｋ ｆｏｌｌｏｗ ｉｇ ｇｗ ｙａ ｂｅｓｔｉｅ ｌａｈ ｈａｈａ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ１７．ｉｄ tokoayu wkwk follow ig gw ya bestie lah haha https://contohtoko17.id
sample_spam_non_judol_1066,TokoAyu,user1066@example.com,50000,Virtual Account,Kondomatur,haha follow ig gw ya bestie bestie https://contoh-toko15.id,spam_non_judol,TokoAyu haha follow ig gw ya bestie bestie https://contoh-toko15.id tokoayu haha follow ig gw ya bestie bestie https://contohtoko15.id
sample_spam_non_judol_1067,KatalogHemat,user1067@example.com,52500,Transfer,Trakteer,Ｄｉｓｋｏｎ ｐｒｏｄｕｋ ｈａｒｉ ｉｎｉ ｐａｋａｉ ｋｏｄｅ ｈｅｍａｔ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ２３．ｉｄ,spam_non_judol,KatalogHemat Ｄｉｓｋｏｎ ｐｒｏｄｕｋ ｈａｒｉ ｉｎｉ ｐａｋａｉ ｋｏｄｅ ｈｅｍａｔ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ２３．ｉｄ kataloghemat diskon produk hari ini pakai kode hemat https://contohtoko23.id
sample_spam_non_judol_1068,TokoAyu,user1068@example.com,55000,QRIS,Saweria,xixi follow ig gw ya bestie ya https://contoh-toko13.id,spam_non_judol,TokoAyu xixi follow ig gw ya bestie ya https://contoh-toko13.id tokoayu xixi follow ig gw ya bestie ya https://contohtoko13.id
sample_spam_non_judol_1069,KatalogHemat,user1069@example.com,57500,E-Wallet,DemoPay,😺🐳 Diskon produk hari ini harga mulai 10 ribu https://contoh-toko22.id 🐻🐼,spam_non_judol,KatalogHemat 😺🐳 Diskon produk hari ini harga mulai 10 ribu https://contoh-toko22.id 🐻🐼 kataloghemat diskon produk hari ini harga mulai 10 ribu https://contohtoko22.id
sample_spam_non_judol_1070,TokoAyu,user1070@example.com,60000,Virtual Account,Kondomatur,wkwkwk follow ig gw ya bestie nih https://contoh-toko11.id,spam_non_judol,TokoAyu wkwkwk follow ig gw ya bestie nih https://contoh-toko11.id tokoayu wkwkwk follow ig gw ya bestie nih https://contohtoko11.id
sample_spam_non_judol_1071,TokoAyu,user1071@example.com,62500,Transfer,Trakteer,ｊｕａｌ ｖｏｕｃｈｅｒ ｇａｍｅ ｌｅｇａｌ ｎｏ ｔｉｐｕ－ｔｉｐｕ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ２９．ｉｄ,spam_non_judol,TokoAyu ｊｕａｌ ｖｏｕｃｈｅｒ ｇａｍｅ ｌｅｇａｌ ｎｏ ｔｉｐｕ－ｔｉｐｕ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ２９．ｉｄ tokoayu jual voucher game legal no tiputipu https://contohtoko29.id
sample_spam_non_judol_1072,TokoAyu,user1072@example.com,65000,QRIS,Saweria,hehe follow ig gw ya bestie ygy https://contoh-toko9.id,spam_non_judol,TokoAyu hehe follow ig gw ya bestie ygy https://contoh-toko9.id tokoayu hehe follow ig gw ya bestie ygy https://contohtoko9.id
sample_spam_non_judol_1073,TokoAyu,user1073@example.com,67500,E-Wallet,DemoPay,ｈａｈａ ｆｏｌｌｏｗ ｉｇ ｇｗ ｙａ ｂｅｓｔｉｅ ｎｇａｂ,spam_non_judol,TokoAyu ｈａｈａ ｆｏｌｌｏｗ ｉｇ ｇｗ ｙａ ｂｅｓｔｉｅ ｎｇａｂ tokoayu haha follow ig gw ya bestie ngab
sample_spam_non_judol_1074,TokoAyu,user1074@example.com,70000,Virtual Account,Kondomatur,💙 follow ig gw ya bestie https://contoh-toko8.id 💙,spam_non_judol,TokoAyu 💙 follow ig gw ya bestie https://contoh-toko8.id 💙 tokoayu follow ig gw ya bestie https://contohtoko8.id
sample_spam_non_judol_1075,KatalogHemat,user1075@example.com,10000,Transfer,Trakteer,Ｐａｋｅｔ ｂｅｌａｊａｒ ｂａｈａｓａ ｇａｒａｎｓｉ ｔｏｋｏ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ３５．ｉｄ,spam_non_judol,KatalogHemat Ｐａｋｅｔ ｂｅｌａｊａｒ ｂａｈａｓａ ｇａｒａｎｓｉ ｔｏｋｏ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ３５．ｉｄ kataloghemat paket belajar bahasa garansi toko https://contohtoko35.id
sample_spam_non_judol_1076,TokoAyu,user1076@example.com,12500,QRIS,Saweria,wkwk follow ig gw ya bestie dong haha https://contoh-toko7.id,spam_non_judol,TokoAyu wkwk follow ig gw ya bestie dong haha https://contoh-toko7.id tokoayu wkwk follow ig gw ya bestie dong haha https://contohtoko7.id
sample_spam_non_judol_1077,TokoAyu,user1077@example.com,15000,E-Wallet,DemoPay,haha follow ig gw ya bestie cuy https://contoh-toko5.id,spam_non_judol,TokoAyu haha follow ig gw ya bestie cuy https://contoh-toko5.id tokoayu haha follow ig gw ya bestie cuy https://contohtoko5.id
sample_spam_non_judol_1078,TokoAyu,user1078@example.com,17500,Virtual Account,Kondomatur,ｆｏｌｌｏｗ ｉｇ ｇｗ ｙａ ｂｅｓｔｉｅ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ４．ｉｄ,spam_non_judol,TokoAyu ｆｏｌｌｏｗ ｉｇ ｇｗ ｙａ ｂｅｓｔｉｅ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ４．ｉｄ tokoayu follow ig gw ya bestie https://contohtoko4.id
sample_spam_non_judol_1079,KatalogHemat,user1079@example.com,20000,Transfer,Trakteer,<<< Paket belajar bahasa bwt yang minat saja https://contoh-toko31.id >>>,spam_non_judol,KatalogHemat <<< Paket belajar bahasa bwt yang minat saja https://contoh-toko31.id >>> kataloghemat <<< paket belajar bahasa bwt yang minat saja https://contohtoko31.id >>>
